timestamp,order_book_imbalance,spread_percent,cumulative_delta,funding_rate,buy_trades,sell_trades,total_trades,current_price,volatility,target,log_type
2025-11-15T22:04:58.019474,0.9660446505366292,0.00791177949454745,-0.21000000000000002,0.0,3,3,6,96055.6,7.361435973537666e-05,0,raw
2025-11-15T22:04:58.019474,0.9660446505366292,0.00791177949454745,-0.21000000000000002,0.0,3,3,6,96055.6,7.361435973537666e-05,0,raw
2025-11-15T22:04:58.019474,0.9660446505366292,0.00791177949454745,-0.21000000000000002,0.0,3,3,6,96055.6,7.361435973537666e-05,0,raw
2025-11-15T22:04:58.019474,0.9660446505366292,0.00791177949454745,-0.21000000000000002,0.0,3,3,6,96055.6,7.361435973537666e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
2025-11-15T22:04:59.020074,0.38256305583904354,0.00010410642592314632,-0.2,0.0,4,3,7,96055.5,7.790612130645407e-05,0,raw
